run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.ts_val_f1,metrics.ts_val_pr_auc,metrics.best_iteration,metrics.diag_n_pos,metrics.val_pr_auc,metrics.test_f1,metrics.threshold,metrics.fit_seconds,metrics.diag_n,metrics.val_f1,metrics.ts_threshold,metrics.diag_precision,metrics.diag_recall,metrics.ts_f1,metrics.ts_best_iteration,metrics.ts_pr_auc,metrics.test_roc_auc,metrics.test_pr_auc,metrics.test_p_at_r50,metrics.test_p_at_r80,params.model.patience,params.model.epochs,params.sampler,params.seed,params.device,params.model.weight_decay,params.model.layers,params.trial0_source,params.model.undirected,params.trials_completed,params.model.hidden,params.model.dropout,params.model.lr,params.model.early_stopping_rounds,params.model.n_estimators,params.feature_version,params.seeds,params.total_fits,params.dataset_version,tags.features,tags.mlflow.runName,tags.git_commit,tags.dataset,tags.mlflow.parentRunId,tags.mlflow.user,tags.mlflow.source.name,tags.model,tags.regime,tags.mlflow.source.type,tags.feature_version,tags.split_hash,tags.dataset_version,tags.kind
4c1215a6fa44432999b4572795efd467,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/4c1215a6fa44432999b4572795efd467/artifacts,2026-09-19 07:19:24.320000+00:00,2026-09-19 07:19:24.478000+00:00,,,44.0,828.0,0.8591251607967885,0.5735593220338983,0.9106799364089966,14.067303660000107,13123.0,0.8387096774193549,,0.6537867078825348,0.5108695652173914,0.03225806451612903,,0.13958046673942515,0.8724985412946231,0.5929302256753752,0.6854304635761589,0.17751004016064256,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s4,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
949f0f8454d640c8a3121f4a814390ec,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/949f0f8454d640c8a3121f4a814390ec/artifacts,2026-09-19 07:19:12.190000+00:00,2026-09-19 07:19:12.301000+00:00,,,30.0,828.0,0.8479664940137358,0.5484109386548411,0.9396132826805115,10.554494817999512,13123.0,0.8388429752066116,,0.7066666666666667,0.44806763285024154,0.031746031746031744,,0.1321143652974261,0.8744104276315144,0.5736081149803841,0.6026200873362445,0.17977223427331887,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s3,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
be4f151ef20f46d1bd56b894a522f4b4,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/be4f151ef20f46d1bd56b894a522f4b4/artifacts,2026-09-19 07:19:01.068000+00:00,2026-09-19 07:19:01.214000+00:00,,,27.0,828.0,0.8529185179848716,0.5596269153897402,0.8621333241462708,9.999310405999495,13123.0,0.8098159509202454,,0.6240713224368499,0.5072463768115942,0.06153846153846154,,0.1413226664975643,0.8849996954891132,0.576317158265186,0.6398763523956723,0.2020109689213894,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s2,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
e775a7d77c0246daa24b502d93956497,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/e775a7d77c0246daa24b502d93956497/artifacts,2026-09-19 07:18:50.429000+00:00,2026-09-19 07:18:50.615000+00:00,,,9.0,828.0,0.8243597626461279,0.5477996965098634,0.9153380990028381,5.799753895000322,13123.0,0.7966457023060797,,0.736734693877551,0.4359903381642512,0.03333333333333333,,0.11637383673385251,0.87548540017642,0.5797810343024683,0.6499215070643642,0.17813003761418592,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s1,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
077b120332664239933a326d7f2307a3,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/077b120332664239933a326d7f2307a3/artifacts,2026-09-19 07:18:46.523000+00:00,2026-09-19 07:18:46.668000+00:00,,,37.0,828.0,0.8432866457982854,0.5389784946236559,0.8667934536933899,11.977525386999332,13123.0,0.7991886409736307,,0.6075757575757575,0.48429951690821255,0.03076923076923077,,0.14520118946632546,0.8784620923237717,0.5297619421862985,0.5617367706919946,0.18660287081339713,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal.sage.base_gfp.s0,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
ac1c36b65e3d4d4aac7eeb8037cb74eb,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/ac1c36b65e3d4d4aac7eeb8037cb74eb/artifacts,2026-09-19 07:18:33.937000+00:00,2026-09-19 07:18:34.099000+00:00,,,62.0,828.0,0.8880931972674847,0.5839320705421294,0.9306902289390564,18.547853375999694,13123.0,0.8559670781893005,,0.635846372688478,0.5398550724637681,0.03333333333333333,,0.15125689376455775,0.8837983509262042,0.49613215217437195,0.6786885245901639,0.19644444444444445,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s4,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
3775a48d892a4cf191dfe32417bb99d0,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/3775a48d892a4cf191dfe32417bb99d0/artifacts,2026-09-19 07:18:17.341000+00:00,2026-09-19 07:18:17.497000+00:00,,,46.0,828.0,0.8923292761031143,0.5932307692307692,0.8904643654823303,14.47730768099973,13123.0,0.8418972332015812,,0.6047678795483061,0.5821256038647343,0.03125,,0.14044895045563022,0.886792577006874,0.5769045212632663,0.7379679144385026,0.20331186752529898,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s3,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
87decb3fefaa41ab9bb0d097e4e224b2,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/87decb3fefaa41ab9bb0d097e4e224b2/artifacts,2026-09-19 07:18:02.351000+00:00,2026-09-19 07:18:02.499000+00:00,,,59.0,828.0,0.8818128232334717,0.6022353714661407,0.8893517255783081,18.609317820000797,13123.0,0.8473895582329317,,0.6608946608946609,0.5531400966183575,0.03225806451612903,,0.15142526295459008,0.8865901754965,0.5854615472947321,0.7340425531914894,0.18623595505617976,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s2,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
8f5061bb9c8c401980e0eba761f1fce8,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/8f5061bb9c8c401980e0eba761f1fce8/artifacts,2026-09-19 07:17:45.698000+00:00,2026-09-19 07:17:45.867000+00:00,,,52.0,828.0,0.8661414834736394,0.5663338088445078,0.887755274772644,16.848646188000203,13123.0,0.851063829787234,,0.6916376306620209,0.47946859903381644,0.03333333333333333,,0.13189979625167503,0.8740710944514186,0.5414729448424405,0.6645264847512039,0.18681318681318682,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s1,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
fb791e0605fd41b1bac9e146f21f7792,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/fb791e0605fd41b1bac9e146f21f7792/artifacts,2026-09-19 07:17:28.316000+00:00,2026-09-19 07:17:28.462000+00:00,,,12.0,828.0,0.8571926170868737,0.5983717774762551,0.8495774269104004,7.489588819000346,13123.0,0.8408644400785855,,0.6826625386996904,0.532608695652174,0.03225806451612903,,0.10988341730938456,0.8852685491333228,0.636818563978572,0.7915869980879541,0.20481927710843373,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal.sage.base.s0,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
4fc2d85ac7c24c26ad9b23403be4e646,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/4fc2d85ac7c24c26ad9b23403be4e646/artifacts,2026-09-19 07:17:21.854000+00:00,2026-09-19 07:17:21.956000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0272299419993942,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s4,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
df5f5810e7414016936ffa95a45907ea,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/df5f5810e7414016936ffa95a45907ea/artifacts,2026-09-19 07:17:20.518000+00:00,2026-09-19 07:17:20.663000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0415065130000585,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s3,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
d64536c85afd41218f4e95226f263d7d,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/d64536c85afd41218f4e95226f263d7d/artifacts,2026-09-19 07:17:19.186000+00:00,2026-09-19 07:17:19.329000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0453641219992278,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s2,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
275a2106f5db4bebaa60bb4f83e0ffb0,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/275a2106f5db4bebaa60bb4f83e0ffb0/artifacts,2026-09-19 07:17:17.838000+00:00,2026-09-19 07:17:17.997000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.02392503900046,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s1,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
0331970559a54371b12184d353eef43e,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/0331970559a54371b12184d353eef43e/artifacts,2026-09-19 07:17:16.465000+00:00,2026-09-19 07:17:16.642000+00:00,,,182.0,828.0,0.9586351655543043,0.718299164768413,0.9708261489868164,1.0262013409992505,13123.0,0.9382716049382716,,0.967280163599182,0.571256038647343,0.03508771929824561,,0.14020357858066365,0.8748915057179286,0.7148052327148748,0.9975903614457832,0.1588785046728972,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base_gfp,temporal.xgb.base_gfp.s0,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,a22c7accccccd0ed,f576c23d95a59084,2023.1,child
5845dc36327b4fbe8e45c88f43644b0e,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/5845dc36327b4fbe8e45c88f43644b0e/artifacts,2026-09-19 07:17:15.148000+00:00,2026-09-19 07:17:15.286000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.552268367000579,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,4,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s4,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
4941f9f6e98941a7a8fbc3aa5e9b3a63,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/4941f9f6e98941a7a8fbc3aa5e9b3a63/artifacts,2026-09-19 07:17:14.329000+00:00,2026-09-19 07:17:14.468000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.5453913050005212,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,3,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s3,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
8ba0ab78afa04ce29699305caa0ea28c,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/8ba0ab78afa04ce29699305caa0ea28c/artifacts,2026-09-19 07:17:13.515000+00:00,2026-09-19 07:17:13.652000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.5776348559993494,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,2,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s2,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
a740de862f13494086fac1d9721debd9,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/a740de862f13494086fac1d9721debd9/artifacts,2026-09-19 07:17:12.667000+00:00,2026-09-19 07:17:12.809000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.5643325659984839,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,1,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s1,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
72404df4f0f644969adfa9515ba92f48,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/72404df4f0f644969adfa9515ba92f48/artifacts,2026-09-19 07:17:11.817000+00:00,2026-09-19 07:17:11.972000+00:00,,,59.0,828.0,0.959444297262492,0.7215007215007215,0.8715395331382751,0.9579533059986716,13123.0,0.9308943089430894,,0.8960573476702509,0.6038647342995169,0.0,,0.22875152624571563,0.9106901002528422,0.7264431258771145,0.9833729216152018,0.19592198581560283,,,none,0,cuda,,,xgboost_defaults,,0,,,,50,1000,,,,,base,temporal.xgb.base.s0,46f9771,elliptic_pp,aaa3f7164eac4395b5668a06b89ee3a6,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,xgb,temporal,LOCAL,none,f576c23d95a59084,2023.1,child
aaa3f7164eac4395b5668a06b89ee3a6,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/aaa3f7164eac4395b5668a06b89ee3a6/artifacts,2026-09-19 07:17:10.608000+00:00,2026-09-19 07:52:54.516000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,cuda,,,,,0,,,,,,a22c7accccccd0ed,"[0, 1, 2, 3, 4]",260,2023.1,,elliptic_rolling.46f9771,46f9771,elliptic_pp,,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,,,LOCAL,,,,parent
5e76b28cbd904e11916c35805e59f5b4,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/5e76b28cbd904e11916c35805e59f5b4/artifacts,2026-09-19 07:10:59.273000+00:00,2026-09-19 07:10:59.502000+00:00,0.18834080717488788,0.11047525451075155,12.0,828.0,0.11047525451075155,0.6090969017798286,0.49569863080978394,182.5493666450002,13123.0,0.18834080717488788,0.49569863080978394,0.6705370101596516,0.5579710144927537,0.10204081632653061,12.0,0.19185245287838223,,,,,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal_rolling.sage.base_gfp.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
7ada5a5f4ddd477592960f20da5f91b0,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/7ada5a5f4ddd477592960f20da5f91b0/artifacts,2026-09-19 07:08:07.157000+00:00,2026-09-19 07:08:07.448000+00:00,0.24573378839590446,0.1386598098416876,104.0,828.0,0.1386598098416876,0.5569453587886768,0.01794266887009144,191.0690859719998,13123.0,0.24573378839590446,0.01794266887009144,0.6121562952243126,0.5108695652173914,0.10909090909090909,104.0,0.1454777895455614,,,,,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal_rolling.sage.base_gfp.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
9654063a15214bff820c6f8b13502b7b,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/9654063a15214bff820c6f8b13502b7b/artifacts,2026-09-19 07:05:06.639000+00:00,2026-09-19 07:05:06.854000+00:00,0.22695035460992907,0.12031060445316247,2.0,828.0,0.12031060445316247,0.6409537166900421,0.8392929434776306,206.992781525003,13123.0,0.22695035460992907,0.8392929434776306,0.7642140468227425,0.5519323671497585,0.10810810810810811,2.0,0.14446564118419575,,,,,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal_rolling.sage.base_gfp.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
7b4e73c4e5d1437ba7279e755008f1cf,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/7b4e73c4e5d1437ba7279e755008f1cf/artifacts,2026-09-19 07:01:52.605000+00:00,2026-09-19 07:01:52.838000+00:00,0.163265306122449,0.08103358095752314,1.0,828.0,0.08103358095752314,0.5993311036789297,0.3939903676509857,178.46162415099752,13123.0,0.163265306122449,0.3939903676509857,0.671664167916042,0.5410628019323671,0.09929078014184398,1.0,0.08538844995935528,,,,,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal_rolling.sage.base_gfp.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
2624c9ecf92e47b0a5fc4e290caa6e03,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/2624c9ecf92e47b0a5fc4e290caa6e03/artifacts,2026-09-19 06:59:01.686000+00:00,2026-09-19 06:59:01.903000+00:00,0.22695035460992907,0.12315890401205687,1.0,828.0,0.12315890401205687,0.6350900600400267,0.7672892212867737,149.90778662100092,13123.0,0.22695035460992907,0.7672892212867737,0.7093889716840537,0.5748792270531401,0.08108108108108109,1.0,0.09436074056003486,,,,,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base_gfp,temporal_rolling.sage.base_gfp.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,a22c7accccccd0ed,46a65966a3a2e489,2023.1,child
2b8717b4240b4df6be48076fade2ec94,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/2b8717b4240b4df6be48076fade2ec94/artifacts,2026-09-19 06:56:39.675000+00:00,2026-09-19 06:56:39.909000+00:00,0.19444444444444445,0.08908408666914258,1.0,828.0,0.08908408666914258,0.6032154340836012,0.46625852584838867,196.7469745690014,13123.0,0.19444444444444445,0.46625852584838867,0.6451169188445667,0.5664251207729468,0.043795620437956206,1.0,0.0703299373556299,,,,,20,200,neighbor,4,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal_rolling.sage.base.s4,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
04c2d71aef704ea391c30d771f7824ca,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/04c2d71aef704ea391c30d771f7824ca/artifacts,2026-09-19 06:53:34.278000+00:00,2026-09-19 06:53:34.501000+00:00,0.17408906882591094,0.08641972244979508,1.0,828.0,0.08641972244979508,0.6108949416342413,0.42007866501808167,213.74000828299722,13123.0,0.17408906882591094,0.42007866501808167,0.6596638655462185,0.5688405797101449,0.029197080291970802,1.0,0.07279983151029897,,,,,20,200,neighbor,3,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal_rolling.sage.base.s3,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
f0e486d34d5a4bf5b2c5d33ec483cb1a,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/f0e486d34d5a4bf5b2c5d33ec483cb1a/artifacts,2026-09-19 06:50:14.378000+00:00,2026-09-19 06:50:14.623000+00:00,0.17307692307692307,0.07657008489658486,1.0,828.0,0.07657008489658486,0.5790816326530612,0.3363286852836609,243.64860962499915,13123.0,0.17307692307692307,0.3363286852836609,0.6135135135135135,0.5483091787439613,0.0641025641025641,1.0,0.0714049245125539,,,,,20,200,neighbor,2,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal_rolling.sage.base.s2,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
0fcf5b124b914df692031e79b0a2a802,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/0fcf5b124b914df692031e79b0a2a802/artifacts,2026-09-19 06:46:26.812000+00:00,2026-09-19 06:46:26.996000+00:00,0.32352941176470584,0.17683726088965818,67.0,828.0,0.17683726088965818,0.6230613621038436,0.2247530221939087,272.26783955899737,13123.0,0.32352941176470584,0.2247530221939087,0.7053435114503817,0.5579710144927537,0.06741573033707865,67.0,0.15860152661853996,,,,,20,200,neighbor,1,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal_rolling.sage.base.s1,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
7d37cc552b3341de9cdcd26783101832,5,FINISHED,/home/abhinawap/StudySes/mulegraph/mlruns/5/7d37cc552b3341de9cdcd26783101832/artifacts,2026-09-19 06:42:10.333000+00:00,2026-09-19 06:42:10.596000+00:00,0.24242424242424243,0.13908752371167493,41.0,828.0,0.13908752371167493,0.6258064516129033,0.18128681182861328,224.98609387599754,13123.0,0.24242424242424243,0.18128681182861328,0.6717451523545707,0.5857487922705314,0.05172413793103448,41.0,0.1613957743754323,,,,,20,200,neighbor,0,cuda,0.0,2,sage_default_2x64,True,0,64,0.2,0.001,,,,,,,base,temporal_rolling.sage.base.s0,edf06ea-dirty,elliptic_pp,65e8d161829d483f93edb1ac2e72efbd,abhinawap,/home/abhinawap/StudySes/mulegraph/.venv/bin/mulegraph,sage,temporal_rolling,LOCAL,none,46a65966a3a2e489,2023.1,child
